main_category,productId,retailerProductId,name,price_eur,price_per_kg_eur,categoryPath,brand,available,maxQuantityReached,featured,guaranteed_life_quantity,guaranteed_life_unit,size_value,attributes_labels,image_src
Produits de la Mer,083a5b36-78e1-4f3c-847e-2cd93831080e,MPX_1817734,Monoprix Gourmet Pavé de saumon mi-cuit épices fumé au bois de hêtre 120 g,8.15,67.92,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix Gourmet,True,False,false,1.0,WEEK,120g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/6c6262a4-21c2-4d55-9e86-ffdd41e20576/300x300.jpg
Produits de la Mer,fd9c53af-b973-4eaa-ad08-10e6c36ab752,MPX_1817901,Monoprix Gourmet Tartare de saumon cru 100g,5.79,57.9,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix Gourmet,True,False,false,5.0,DAY,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3bead86e-df7f-4c96-889a-91ca543efa0f/300x300.jpg
Produits de la Mer,a76ced6e-f971-4032-97e9-91b86472ff0d,MPX_2188151,Ovive Truite Fumée Bio 4 Tranches 100 g,7.09,70.9,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Ovive,True,False,false,1.0,WEEK,100g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/25fa824a-5b7c-45c2-84ce-15e0a1923412/300x300.jpg
Produits de la Mer,4d424798-b3b6-42aa-ae99-052c4626a9cd,MPX_2223028,Delicemer TARTINABLE CRABE 120G ,4.09,34.08,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Tapenade et Autre Tartinable']",Delicemer,True,False,false,1.0,WEEK,120g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/171167c0-8c37-46a5-b65c-ed855150149e/300x300.jpg
Produits de la Mer,a9e576ff-085c-4c04-969c-c1aa0cb25afe,MPX_6574788,Jc David Filet de haddock 140g,6.19,44.21,"['Produits de la Mer', 'Poissonnerie', 'Filets, pavés de poissons']",Jc David,True,False,false,6.0,DAY,140g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/99014b0b-674f-43e9-aa36-1b5f8e25322b/300x300.jpg
Produits de la Mer,e90fedc8-10d7-4dcc-94d0-65725be59e7d,MPX_799743,"Fjord King Filets De Maquereaux, Fumés Au Poivre 252G",4.16,22.5,"['Produits de la Mer', 'Poissonnerie', 'Filets, pavés de poissons']",Fjord King,True,False,false,1.0,WEEK,185,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/2859f19b-41d1-438f-a171-3c24a28f6183/300x300.jpg
Produits de la Mer,cfd706fa-abba-4e4e-be0c-3bf4d25f04d3,MPX_1934971,Monoprix Saumon fumé d'Ecosse 140g,7.59,54.21,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix,True,False,false,1.0,WEEK,140g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/43ed490b-a750-43c0-bb45-daffe68b0a65/300x300.jpg
Produits de la Mer,1d888f89-3c3d-4bad-91ee-cae28bb0df04,MPX_1543878,Monoprix Gourmet Saumon fumé Ecosse Label rouge 160g,11.9,74.38,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix Gourmet,True,False,false,1.0,WEEK,160g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/2cac84e8-38ed-4a37-9adb-02aaa89e7b97/300x300.jpg
Produits de la Mer,3fe90fae-81c1-4bc8-9350-2e21d45c244d,MPX_3612107,Compagnie Des Pêches Le Breizh Surimi Saveur Crabe 500g,5.49,10.98,"['Produits de la Mer', 'Traiteur de la Mer', 'Surimis']", Compagnie des pêches Saint-Malo,True,False,false,2.0,WEEK,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/cc7cb363-0c6f-43bf-a24c-4b7b28ae0234/300x300.jpg
Produits de la Mer,7607b836-74cb-4cbf-ad03-d3a481a59e09,MPX_2410438,Monoprix Blinis cocktail 135 g,1.85,13.7,"['Pain et Viennoiserie', 'Toast, Canapé et Blini', 'Blini']",Monoprix,True,False,false,1.0,WEEK,135g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/0e681571-059e-449e-96e1-491530c7c56a/300x300.jpg
Produits de la Mer,7dff355c-1185-4e61-9e15-ecb6aec53bfc,MPX_6609492,Fleury Michon Surimi MSC 500g,6.69,13.38,"['Produits de la Mer', 'Traiteur de la Mer', 'Surimis']",Fleury Michon,True,False,false,1.0,WEEK,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/88e3358f-39b1-4a69-a979-6447101db966/300x300.jpg
Produits de la Mer,3d8cf5e6-9ade-4088-b156-343651234a03,MPX_6715737,Labeyrie tranches créatives saumon fumé 4 à 6 tranches 80g,6.59,82.38,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Labeyrie,True,False,false,1.0,WEEK,80g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/8f43a4d2-0718-46b8-b165-198df0cf82f7/300x300.jpg
Produits de la Mer,17fb7115-49f3-420f-a3f4-c027f052fca3,MPX_6642671,Fleury Michon Surimi Le Délicieux 12 bâtonnets,2.49,13.11,"['Produits de la Mer', 'Traiteur de la Mer', 'Surimis']",Fleury michon,True,False,false,1.0,WEEK,190g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/cb22fc9c-6015-4596-9ae2-4106191cf240/300x300.jpg
Produits de la Mer,cfe4921b-1fc9-4a66-9739-44e17bdab512,MPX_2470304,Monoprix oeufs lompes noir 100g,3.59,35.9,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Caviar et Œufs']",Monoprix,True,False,false,6.0,MONTH,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b4f8c921-d9c1-4878-85dd-8ca3258eede0/300x300.jpg
Produits de la Mer,03d778bc-eafc-47b6-9d96-71b9d26b9f7f,MPX_3671043,Cité Marine Anneaux de Calamars à la Romaine 180g,4.5,25.0,"['La Halle', 'La Poissonnerie']",Cité Marine,True,False,false,5.0,DAY,180g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/310ee703-3b12-41bf-9290-27eb68e5568b/300x300.jpg
Produits de la Mer,037c7f54-9cae-470f-b16c-0ccd5ab1bbd9,MPX_3355509,Monoprix Gourmet Saumon Mariné Façon Gravlax 120g,7.59,63.25,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix Gourmet,True,False,false,6.0,DAY,120g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/8bc13c03-3a69-451a-88dd-3c81d37d5b86/300x300.jpg
Produits de la Mer,6e99611a-e585-4f27-8c60-6010f0a84f6b,MPX_1543877,Monoprix Gourmet Saumon fumé Label rouge 80g,6.55,81.88,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix Gourmet,True,False,false,1.0,WEEK,80g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/937937e2-0ed2-47a2-b729-34d9eba23a6e/300x300.jpg
Produits de la Mer,c6bb79c3-1ea5-4726-83b2-9bfb4adfee93,MPX_6566249,Monoprix filets de Merlu blanc façon meunière 220g,4.99,22.68,"['Produits de la Mer', 'Poissonnerie', 'Filets, pavés de poissons']",MONOPRIX,True,False,false,2.0,DAY,220g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/36ffd3d1-476b-44b0-b307-1677ef80f68c/300x300.jpg
Produits de la Mer,5fd0ef6e-83ab-4362-b63f-51569c402875,MPX_5508952,Assiette Bleue Pané de Colin d’Alaska msc x2 -200g,3.5,17.5,"['Produits de la Mer', 'Traiteur de la Mer', 'Poissons panés et cuisinés']",L'Assiette Bleue,True,False,false,1.0,WEEK,200g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d5db3fa3-8084-469c-8f14-e91433f0f388/300x300.jpg
Produits de la Mer,ce577968-ff04-49e7-8337-685e1a29cd17,MPX_4091571,Monoprix 28 Bâtonnets Surimi MSC 500g,3.14,6.28,"['Nos sélections', 'Inspiration du moment', '& Frigo vide', 'Produits de la mer']",Monoprix,True,False,false,1.0,WEEK,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/c54fca41-e20b-4448-9351-53f0fcd3eb4e/300x300.jpg
Produits de la Mer,97acb2b5-594f-4c61-8352-63af9baac1d0,MPX_2223033,Delicemer TARTINABLE COCKTAIL CREVETTES 120G,3.75,31.25,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Tapenade et Autre Tartinable']",Delicemer,True,False,false,1.0,WEEK,120g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b851f5cc-43fd-4cf7-bd57-708d9eb87af7/300x300.jpg
Produits de la Mer,2daca77d-3246-4135-a482-7022c93714e0,MPX_6224930,Monoprix Gourmet terrine aux noix de st-jacques au vin blanc 2x 60g,3.39,28.25,"['Mes marques Monoprix', 'Monoprix Gourmet', 'Les Collab Monoprix Gourmet']",Monoprix Gourmet,True,False,false,2.0,WEEK,120g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/ed27ef10-2698-46fc-8083-3fa1fa887c6a/300x300.jpg
Produits de la Mer,d246e30a-20f1-4c24-ae75-bc1c505032c4,MPX_3367117,Monoprix bio mini blini x16 bio 135g,2.99,22.15,"['Pain et Viennoiserie', 'Toast, Canapé et Blini', 'Blini']",Monoprix Bio,True,False,false,1.0,WEEK,135g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/4e3e43ea-b922-46f2-95a1-4608a14383bb/300x300.jpg
Produits de la Mer,b14a1d6a-b881-409c-97eb-d9efd768696a,MPX_5165838,Fleury Michon Bâtonnets Surimi X 18 - 288G,4.29,14.9,"['Produits de la Mer', 'Traiteur de la Mer', 'Surimis']",Fleury michon,True,False,false,1.0,WEEK,288g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/0ad0eafd-3dfa-44ca-9959-caafed6b92c2/300x300.jpg
Produits de la Mer,f207dbef-69d0-42c4-ae08-cc818465d0d3,MPX_139627,Monoprix Tarama cabillaud 250g,2.99,11.96,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Houmous et Tarama']",Monoprix,True,False,false,1.0,WEEK,250g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/9ee11b4b-cfc9-4777-8762-13c895d75d12/300x300.jpg
Produits de la Mer,5c747b24-7f3c-437d-a1c4-091adfe8c123,MPX_6573635,Pêcheries Basques Truite Fumée des Pyrénées 120g,6.79,56.58,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Pêcheries Basques,True,False,false,1.0,WEEK,120g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/802b998e-595b-4ca2-b6f7-aeb6fb586e67/300x300.jpg
Produits de la Mer,4cce4897-58b3-4c84-954c-95b2add48506,MPX_4262979,Cité Marine Accras de Morue à la Créole MSC 180g,3.4,18.89,"['La Halle', 'Le Traiteur']",Cité Marine,True,False,false,1.0,WEEK,180g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d1a17878-494e-42e3-b01f-3a5971ae24ea/300x300.jpg
Produits de la Mer,31737753-80b5-439c-a8a4-ea4166bab922,MPX_2426207,Monoprix maquereaux fumés au poivre 150g,3.49,23.27,"['Nos sélections', 'Inspiration du moment', '& Frigo vide', 'Produits de la mer']",Monoprix,True,False,false,1.0,WEEK,150g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/c4ed1193-9864-4c6e-8dde-db56f19805ee/300x300.jpg
Produits de la Mer,a8c595e2-2752-4ba4-936d-bac095b1e0db,MPX_4091570,Monoprix 20 bâtonnets surimi MSC 320g,2.49,7.78,"['Produits de la Mer', 'Traiteur de la Mer', 'Surimis']",Monoprix,True,False,false,1.0,WEEK,320g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/25430809-3213-4940-9420-d7a71d15266d/300x300.jpg
Produits de la Mer,d444abbb-173a-404e-9c7f-afe8aaa55c04,MPX_6622417,Monoprix truite fumée au bois de hêtre 90g,3.49,38.78,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix,True,False,false,1.0,WEEK,90g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/ab87e6af-9465-4b26-8dcf-f89a6012bd8d/300x300.jpg
Produits de la Mer,e579f39a-c07d-47b8-99d8-c286dd828547,MPX_2335256,Delpierre Gambas 200G,12.5,62.5,"['Produits de la Mer', 'Poissonnerie', 'Crevettes et crustacés']",Delpierre,True,False,false,4.0,DAY,200g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/8b17a2a8-8dc4-40f1-97ed-8367ecab10b8/300x300.jpg
Produits de la Mer,891cede8-e779-404a-88be-3b1428c13f9e,MPX_3959855,Labeyrie Saumon fumé Le Savoureux de Norvège -25% de sel 4 tranches 130g,9.29,71.46,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Labeyrie,True,False,false,1.0,WEEK,130g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/184a9ebf-e68f-433e-91b3-a6ca3de690b3/300x300.jpg
Produits de la Mer,c3025c04-f28c-4dab-b6f5-98cba7f5d5e6,MPX_1934254,Cap Océan Rillettes De Saumon 150G,3.69,24.6,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Rillette de la mer']",Cap Océan,True,False,false,1.0,WEEK,150g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/881f0a63-34b0-41de-92a1-f0010330e279/300x300.jpg
Produits de la Mer,6f49b9b8-03f1-4db8-ba87-c192b17238cb,MPX_3512676,Filet de cabillaud 250g,11.49,45.96,"['Produits de la Mer', 'Poissonnerie', 'Les poissons frais']",MONOPRIX,True,False,false,2.0,DAY,250g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/30ed906e-6038-4a5f-beb3-43f8f7765027/300x300.jpg
Produits de la Mer,54e1e61c-575b-4dd7-95d9-8c8c0649efe5,MPX_5196527,Mowi Saumon Fumé Bio X4 Tranches Mini 110 G,8.89,80.82,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",MOWI,True,False,false,1.0,WEEK,110g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/9629dc42-68fa-4a3a-bed8-4918e5fd9bc4/300x300.jpg
Produits de la Mer,39a65329-d5f4-4036-a4c4-b929e26b4537,MPX_2470305,Monoprix Oeufs de Lompe Rouges 100g,3.69,36.9,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Caviar et Œufs']",Monoprix,True,False,false,6.0,MONTH,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/f0c29759-5f7b-477b-9ad2-e8c693279654/300x300.jpg
Produits de la Mer,b949489d-5b60-4cca-9cbc-98aac01041ce,MPX_3821287,Compagnie Des Pêches Pesk Biz Au Crabe 152G,3.69,24.28,"['Produits de la Mer', 'Traiteur de la Mer', 'Surimis']", Compagnie des pêches Saint-Malo,True,False,false,2.0,WEEK,152g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/6b492cbc-43d7-4267-a2ac-aae5d6978d72/300x300.jpg
Produits de la Mer,63ad39b8-16c1-463c-8d66-28e9c92cc87c,MPX_6591630,Monoprix Filet De Colin D'Alaska Msc 500G,7.69,15.38,"['Produits de la Mer', 'Poissonnerie', 'Filets, pavés de poissons']",Monoprix,True,False,false,2.0,MONTH,500g,['Produit congelé'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a0d5b7b1-f357-425f-ba36-3e2964ce6d75/300x300.jpg
Produits de la Mer,29b4a1ba-5a57-4aa6-9668-784b7dff03bf,MPX_2752590,Monoprix Gourmet Emincés de Saumon Rouge 100g,7.35,73.5,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix Gourmet,True,False,false,1.0,WEEK,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/e5eff87c-338c-4dbc-b315-49b70ca907c5/300x300.jpg
Produits de la Mer,c9343f76-b4a1-4edc-871e-c788a1c3a559,MPX_3647575,Monoprix Bio Crevettes Cuites Bio 200g,4.99,24.95,"['Nos sélections', 'Inspiration du moment', '& Le Coin du marché', 'Poissons']",Monoprix Bio,True,False,false,3.0,DAY,200g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/593a8381-09e0-471c-aac1-0552c9fd888e/300x300.jpg
Produits de la Mer,21c97c22-6d57-41c1-9d30-b4514e126c1a,MPX_6235496,Monoprix Gourmet oeuf de saumon keta du pacifique 50g,8.99,179.8,"['Noël', 'Les Pépites de Monoprix pour Noël', 'Les essentiels Monoprix Gourmet']",Monoprix Gourmet,True,False,false,1.0,MONTH,50g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b35a91ca-366f-4ac4-96a0-f42c51506ff4/300x300.jpg
Produits de la Mer,b825c5ef-185e-40b2-999f-0a28f160f979,MPX_2653983,Monoprix Gourmet Cubes de saumon fumé aux graines de sésame 90g,5.99,66.56,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Monoprix Gourmet,True,False,false,1.0,WEEK,90g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/e40f1b9d-608e-40e2-a0ce-e367ed139c30/300x300.jpg
Produits de la Mer,9716ac5b-d3be-4da2-8a59-4356564c90dc,MPX_5216924,Petit Navire Rillettes de saumon démarche responsable 125g,2.89,23.12,"['Produits de la Mer', 'Traiteur de la Mer', 'Tartinable, Blini et Œufs']",Petit navire,True,False,false,1.0,YEAR,125g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b21f46f5-c8ea-4df7-9342-008853625a22/300x300.jpg
Produits de la Mer,20795866-5265-448c-ac7a-05f8dad3975f,MPX_3612332,Sir Edward'S Saumon D'Ecosse 100G,9.29,92.9,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Sir Edward's,True,False,false,1.0,WEEK,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/2c59c5d3-ec36-4487-9519-c9da3655e2a6/300x300.jpg
Produits de la Mer,91eca455-dbab-4f88-ad27-dfdb7c0ebb5b,MPX_3777161,Monoprix Crevettes Entières 500g,8.99,17.98,"['Produits de la Mer', 'Poissonnerie', 'Les poissons frais']",Monoprix,True,False,false,1.0,DAY,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/5da4bd74-6213-4982-aabb-77140b38d589/300x300.jpg
Produits de la Mer,091b8788-e90c-4541-b504-cdbf15077a37,MPX_1419137,Groix & Nature Croutons Nature,2.05,27.33,"['Produits de la Mer', 'Traiteur de la Mer', 'Soupe de poissons et sauces']",Groix & Nature,True,False,false,2.0,MONTH,75g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d023d251-883d-4145-81fe-e8434f0e14da/300x300.jpg
Produits de la Mer,e2718455-264d-4fa3-8532-9249830fe2a2,MPX_2223029,Delicemer Traiteur Tartinable Thon 120g,3.75,31.25,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Tapenade et Autre Tartinable']",Delicemer,True,False,false,1.0,WEEK,120g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/5f34df3a-6949-4c73-a17c-5dd4702caab4/300x300.jpg
Produits de la Mer,76dcab04-2594-4b4b-92d9-f5a505c56ae9,MPX_1115332,"J.C. David Filets de harengs, doux et fumés au bois de hêtre 200 g",5.29,26.45,"['Produits de la Mer', 'Poissonnerie', 'Filets, pavés de poissons']",J.C. DAVID,True,False,false,1.0,WEEK,200g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/e66824a9-4798-4cd2-b655-fc506fe57202/300x300.jpg
Produits de la Mer,f052a3e9-62ed-460c-9c5d-a112c5192d47,MPX_3293191,Rolmer Carpaccio de Saumon 155g,9.99,64.45,"['La Halle', 'La Poissonnerie']",Rolmer,True,False,false,4.0,DAY,155g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/bac0daf2-4997-4895-b345-2395c99b6bfd/300x300.jpg
Produits de la Mer,4893b131-c2a2-4dc7-9222-e2707b0e9694,MPX_2575306,Labeyrie Saumon Fumé d'Ecosse x2 Tranches 75g,6.59,87.87,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Labeyrie,True,False,false,1.0,WEEK,75g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/4bf3138f-6a2e-4a20-8494-935237f243dc/300x300.jpg
Produits de la Mer,4530535a-94fe-4628-9ce3-ab07dd61a8af,MPX_2753660,Delpierre Filet de Morue sans dessalage 250g,9.99,39.96,"['La Halle', 'La Poissonnerie']",Delpierre,True,False,false,3.0,DAY,250g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/e58062c5-8f85-415b-b4bf-5f75c7ae0e29/300x300.jpg
Produits de la Mer,9f9f7cf1-f39a-474b-8e81-b20182b713a4,MPX_3367143,Monoprix Gourmet POULPES OLIVES VERTES 100G,6.89,68.9,"['Produits de la Mer', 'Traiteur de la Mer', 'Poissons panés et cuisinés']",Monoprix Gourmet,True,False,false,1.0,WEEK,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/f4e2e47a-c4eb-4c12-9cce-48a9f76851c2/300x300.jpg
Produits de la Mer,f6a1da75-55aa-423b-a28e-e7e6e7322851,MPX_3183944,Monoprix Gourmet Saumon Atlantique Fumé x4 Tranches 140g,10.9,77.86,"['Noël', 'Les Pépites de Monoprix pour Noël', 'Les essentiels Monoprix Gourmet']",Monoprix Gourmet,True,False,false,1.0,WEEK,140g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a53177b5-27b8-4522-b7ff-067f13a55ba0/300x300.jpg
Produits de la Mer,e43131df-710b-47fe-9093-59814f3d965f,MPX_3537120,Atelier De Fumaison Safa Coeur De Saumon Bio 150G,12.9,86.0,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Atelier de Fumaison Safa,True,False,false,1.0,WEEK,150g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/bc6fc0ed-482e-430d-9014-20fb3c81bf43/300x300.jpg
Produits de la Mer,a2a272a9-0c53-4383-8819-402d54e96f12,MPX_2008356,Blini Blinis Apero 125G,2.85,22.8,"['Pain et Viennoiserie', 'Toast, Canapé et Blini', 'Blini']",Blini,True,False,false,1.0,WEEK,125g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/6db5b976-e386-4619-bda7-844ec121cbb2/300x300.jpg
Produits de la Mer,2b8cbc65-17ec-4d24-a063-135720f3cd2d,MPX_3612333,Sir Edward'S Saumon Fumé D'Ecosse 200G,17.9,89.5,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Sir Edward's,True,False,false,5.0,DAY,200g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/94b23c0a-bfb0-45fb-9a81-3e827bc64255/300x300.jpg
Produits de la Mer,46761f2c-7b60-42af-8f93-31635b183b00,MPX_6715738,Labeyrie tranches créatives saumon fumé 4-6 tranches 80g,6.59,82.38,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Labeyrie,True,False,false,1.0,WEEK,80g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/787dea12-fcb0-4d4e-9d5d-fafc7907d753/300x300.jpg
Produits de la Mer,0637a7e7-ad9f-4294-bf0e-e6209847ec68,MPX_6600722,Safa saumon fumé bio atlantique x4 tranches 140g,11.9,85.0,"['Produits de la Mer', 'Traiteur de la Mer', 'Saumons et truites fumées']",Safa,True,False,false,1.0,WEEK,140g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/22b57f5f-ddd5-4df0-ac95-4d8910304414/300x300.jpg
Produits de la Mer,970b0fea-7e4c-4bcf-aa51-e6e93615bc7d,MPX_6674173,I Piscatura filets d'anchois à l'huile d'olive 48g,5.59,116.46,"['Produits du monde', 'Italie - Italia', 'Gressin, Tartinable et Condiment']",I Piscatura,True,False,false,6.0,MONTH,48g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/7848d375-2608-4660-9678-e35bf1ba6825/300x300.jpg
Produits de la Mer,2a952ec8-8cf8-4f4e-b165-5f0ec5d8fa44,MPX_4233693,Atelier Blini Betteraves Rouges Cultivées En Champagne 175G,4.75,27.14,"['Produits de la Mer', 'Traiteur de la Mer', 'Tartinable, Blini et Œufs']",Atelier Blini,True,False,false,1.0,WEEK,175g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/aff38bf9-5792-4999-b392-37b5b7779046/300x300.jpg
Produits de la Mer,628ceb43-9f51-45ee-86ba-28adfe94127e,MPX_6600360,L'Assiette Bleu Nuggets De Colin D'Alaska Msc 185G,3.99,21.57,"['Produits de la Mer', 'Traiteur de la Mer', 'Poissons panés et cuisinés']",L'Assiette Bleu,True,False,false,1.0,WEEK,185g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/0b2774fe-9e96-41d4-a5fb-67f60ae71c49/300x300.jpg
