id,stock,available,title,packaging,brand,product_price,crossed_out_price,unit_price,kilo_litre_price,category
144282,5,True,Capsules de café compatibles Nespresso moulu Honduras BIO,la boite de 10 - 52 g,"Planteur des Tropiques, une marque Intermarché",3.3,3.8,63.46,,"Cafés, thés et Infusions Bio"
165223,4,True,Infusion Détox cassis romarin & frêne BIO,la boite de 60 g,"Cotterley Bio, une marque Intermarché",5.72,,95.33,,"Cafés, thés et Infusions Bio"
176504,4,True,"Infusion bio nuit (verveine, rooibos, sav fleur d'oranger)",La boîte de 20 sachets,Pagès,3.89,,129.67,,"Cafés, thés et Infusions Bio"
144285,7,True,"Capsules de café moulu Ethiopie BIO, floral et doux",la boite de 10 - 52 g,"Planteur des Tropiques Bio, une marque Intermarché",3.3,,63.46,,"Cafés, thés et Infusions Bio"
156240,4,True,Espresso - Capsules de café compatibles Nespresso intensité 9 BIO,la boite de 10 - 52 g,L'Or,4.48,,86.15,,"Cafés, thés et Infusions Bio"
185957,0,True,Infusion verveine menthe BIO,la boite de 20 sachets - 26g,Eléphant,2.93,,112.69,,"Cafés, thés et Infusions Bio"
98727,0,True,Thé vert menthe BIO,la boite de 20 sachets - 30 g,"Cotterley Bio, une marque Intermarché",1.98,,66.0,,"Cafés, thés et Infusions Bio"
56451,0,True,Infusion Nuit BIO camomille menthe verveine rooibos,la boite de 20 sachets - 30 g,"Cotterley Bio, une marque Intermarché",2.14,,71.33,,"Cafés, thés et Infusions Bio"
59591,0,True,Infusion Detox bio,la boite de 20 sachets - 40 g,Clipper,2.94,,73.5,,"Cafés, thés et Infusions Bio"
90170,0,True,Infusion Mes belles gambettes fraise et fleur de sureau BIO,la boite de 20 sachets - 40 g,Clipper,2.86,,71.5,,"Cafés, thés et Infusions Bio"
69804,0,True,Thé vert menthe Vietnam BIO,la boite de 20 sachets - 36g,Ethiquable,2.96,,82.22,,"Cafés, thés et Infusions Bio"
212088,0,True,Infusion fruit rouge hibiscus BIO,la boite de 20 sachets,La Tisanière,3.72,,116.25,,"Cafés, thés et Infusions Bio"
172855,0,True,étic - Infusion thé vert gingembre citron vert BIO,"les 20 sachets de 1,5 g",Jardin Bio étic,3.39,,113.0,,"Cafés, thés et Infusions Bio"
120884,0,True,Café moulu BIO,le paquet de 250 g,San Marco,4.7,,18.8,,"Cafés, thés et Infusions Bio"
144006,0,True,Dosettes de café classic BIO,le paquet de 32 - 222g,Senseo,6.88,,30.99,,"Cafés, thés et Infusions Bio"
93695,1,True,Café pur arabica en grains BIO,Le sachets de 500g,Méo,7.94,,15.88,,Cafés et Chicorées Bio
79285,6,True,Café moulu BIO pur arabica,Le sachet de 500g,Méo,7.6,,15.2,,Cafés et Chicorées Bio
120019,10,True,Café moulu doux BIO,le paquet de 250 g,"Planteur des Tropiques Bio, une marque Intermarché",4.24,,16.96,,Cafés et Chicorées Bio
98599,13,True,Café en grains Honduras 100% arabica BIO,le paquet de 500g,Carte Noire,11.62,,23.24,,Cafés et Chicorées Bio
120020,11,True,Café Amérique Latine BIO,le paquet de 250 g,"Planteur des Tropiques Bio, une marque Intermarché",4.39,,17.56,,Cafés et Chicorées Bio
119930,7,True,Café arabica grains Honduras BIO,le paquet de 1kg,Ethiquable,19.5,,19.5,,Cafés et Chicorées Bio
157427,4,True,Café pur arabica moulu intense BIO,le paquet de 500 g,Méo,8.6,,17.2,,Cafés et Chicorées Bio
80100,8,True,Café moulu pur arabica Ethiopie Bio & équitable,le paquet de 260g,Alter Eco,5.19,,19.96,,Cafés et Chicorées Bio
132874,12,True,Café grains BIO,le paquet de 250 g,"Planteur des Tropiques Bio, une marque Intermarché",4.06,,16.24,,Cafés et Chicorées Bio
197916,5,True,Capsules de café compatibles Nespresso Espresso BIO,la boîte de 30 capsules - 165g,Carte Noire,10.42,,63.15,,Cafés et Chicorées Bio
7782,6,True,Café arabica moulu Equateur BIO,le paquet de 250 g,Ethiquable,4.94,,19.76,,Cafés et Chicorées Bio
86198,12,True,Café moulu Indonésie BIO,le paquet de 250 g,"Planteur des Tropiques Bio, une marque Intermarché",5.13,,20.52,,Cafés et Chicorées Bio
228450,7,True,Café arabica moulu Pérou BIO,le paquet de 500g,Ethiquable,9.6,,19.2,,Cafés et Chicorées Bio
156238,2,True,Espresso - Capsules de café compatibles Nespresso intensité 7 BIO,la boite de 10 capsules - 52 g,L'Or,4.28,,82.31,,Cafés et Chicorées Bio
196549,6,True,Capsules de café moulu Espresso pur arabica BIO,les 16 capsules de 7g - 112g,"Planteur des Tropiques Bio, une marque Intermarché",5.14,,45.89,,Cafés et Chicorées Bio
144281,5,True,Capsules de café compatibles Nespresso moulu Indonésie BIO,la boite de 10 - 52 g,"Planteur des Tropiques, une marque Intermarché",3.3,4.19,63.46,,Cafés et Chicorées Bio
153831,11,True,Café arabica moulu Ethiopie moka Sidamo BIO,le paquet de 250 g,Ethiquable,5.18,,20.72,,Cafés et Chicorées Bio
144282,5,True,Capsules de café compatibles Nespresso moulu Honduras BIO,la boite de 10 - 52 g,"Planteur des Tropiques, une marque Intermarché",3.3,3.8,63.46,,Cafés et Chicorées Bio
144285,7,True,"Capsules de café moulu Ethiopie BIO, floral et doux",la boite de 10 - 52 g,"Planteur des Tropiques Bio, une marque Intermarché",3.3,,63.46,,Cafés et Chicorées Bio
156240,4,True,Espresso - Capsules de café compatibles Nespresso intensité 9 BIO,la boite de 10 - 52 g,L'Or,4.48,,86.15,,Cafés et Chicorées Bio
120884,0,True,Café moulu BIO,le paquet de 250 g,San Marco,4.7,,18.8,,Cafés et Chicorées Bio
144006,0,True,Dosettes de café classic BIO,le paquet de 32 - 222g,Senseo,6.88,,30.99,,Cafés et Chicorées Bio
7982,2,True,Thé vert gingembre citron vert Ceylan BIO,la boite de 20 sachets - 36g,Ethiquable,3.03,,84.17,,Thé Bio
40371,5,True,Thé vert BIO,"les 20 sachets de 1,5 g","Cotterley Bio, une marque Intermarché",1.6,,53.33,,Thé Bio
54905,4,True,Thé vert Fabulous au citron bio,la boite de 20 sachets - 35 g,Clipper,2.73,,78.0,,Thé Bio
56448,11,True,Thé noir Earl Grey BIO,les 20 sachets de 2 g - 40g,"Cotterley Bio, une marque Intermarché",1.35,,33.75,,Thé Bio
65608,1,True,"Thé vert Detox bio fleur de sureau, fenouil et agrumes",les 20 sachets - 40 g,Clipper,3.02,,75.5,,Thé Bio
69803,14,True,Thé noir Tchaï Darjeeling aux épices BIO,la boite de 20 sachets - 36g,Ethiquable,3.05,,84.72,,Thé Bio
113012,10,True,Thé noir Earl Grey BIO,la boite de 20 sachets - 36g,Ethiquable,3.02,,83.89,,Thé Bio
160745,2,True,Infusion digestion menthe citron vert BIO,la boite de 20 sachets,La Tisanière,3.71,,123.67,,Thé Bio
173325,8,True,Infusion gingembre saveur citron vert BIO,"les 20 sachets de 1,3 g","Cotterley Bio, une marque Intermarché",2.19,,73.0,,Thé Bio
172853,8,True,JARDIN BIO / THE VERT MINCEUR  BIO* 30G/ ETUI + 20 SACHETS,"les 20 sachets de 1,5 g",Jardin Bio étic,3.38,,112.67,,Thé Bio
172854,3,True,étic - Infusion thé vert détox,"les 20 sachets de 1,5 g",Jardin Bio étic,3.28,,109.33,,Thé Bio
160744,2,True,Infusion nuit oranger BIO,la boite de 20 sachets,La Tisanière,3.81,,127.0,,Thé Bio
165221,4,True,Thé vert Sencha menthe & guarana BIO,la boite de 90 g,"Cotterley Bio, une marque Intermarché",5.71,,63.44,,Thé Bio
165223,4,True,Infusion Détox cassis romarin & frêne BIO,la boite de 60 g,"Cotterley Bio, une marque Intermarché",5.72,,95.33,,Thé Bio
98727,0,True,Thé vert menthe BIO,la boite de 20 sachets - 30 g,"Cotterley Bio, une marque Intermarché",1.98,,66.0,,Thé Bio
69804,0,True,Thé vert menthe Vietnam BIO,la boite de 20 sachets - 36g,Ethiquable,2.96,,82.22,,Thé Bio
212088,0,True,Infusion fruit rouge hibiscus BIO,la boite de 20 sachets,La Tisanière,3.72,,116.25,,Thé Bio
172855,0,True,étic - Infusion thé vert gingembre citron vert BIO,"les 20 sachets de 1,5 g",Jardin Bio étic,3.39,,113.0,,Thé Bio
185954,5,True,Infusion Relax BIO,la boite de 20 sachets - 26g,Eléphant,2.94,,113.08,,Infusion Bio
94058,2,True,Infusion verveine menthe BIO,"les 20 sachets de 1,5 g","Cotterley Bio, une marque Intermarché",1.83,,61.0,,Infusion Bio
185948,5,True,Infusion Détox BIO,la boite de 20 sachets - 34g,Eléphant,2.69,,79.12,,Infusion Bio
56450,11,True,Infusion 4 plantes BIO,la boite de 20 sachets - 30 g,"Cotterley Bio, une marque Intermarché",2.01,,67.0,,Infusion Bio
55233,1,True,Infusion citron et gingembre bio,la boite de 20 sachets - 50 g,Clipper,2.94,,58.8,,Infusion Bio
176016,1,True,étic - Infusion bruleur de graisse BIO,"les 20 sachets de 1,5 g - 30g",Jardin Bio étic,3.2,,106.67,,Infusion Bio
113869,6,True,étic - Infusion thym BIO,"les 20 sachets de 1,4 g",Jardin Bio étic,3.13,,111.79,,Infusion Bio
154189,7,True,étic - Infusion Détente sommeil tilleul verveine et aubépine BIO,"les 20 sachets de 1,5 g",Jardin Bio étic,3.3,,110.0,,Infusion Bio
65607,0,True,Infusion Divine Digestion aux deux menthes & fenouil bio,les 20 sachets - 38 g,Clipper,2.99,,78.68,,Infusion Bio
119009,7,True,Infusion détox BIO,la boite de 20 sachets,La Tisanière,3.48,,116.0,,Infusion Bio
132168,3,True,Infusion brûle graisse BIO,la boite de 20 sachets,La Tisanière,3.45,,132.69,,Infusion Bio
91240,7,True,Infusion Verveine BIO,la boite de 30 sachets - 46 g,Les 2 marmottes,6.83,,148.48,,Infusion Bio
80961,14,True,Rooibos d'Afrique du Sud sans théine BIO,la boite de 20 sachets - 40g,Ethiquable,3.07,,76.75,,Infusion Bio
154177,9,True,étic - Infusion ventre plat BIO,"les 20 sachets de 1,5 g",Jardin Bio étic,3.37,,112.33,,Infusion Bio
173323,3,True,Infusion menthe thym BIO,"les 20 sachets de 1,3 g","Cotterley, une marque Intermarché",2.35,,90.38,,Infusion Bio
173325,8,True,Infusion gingembre saveur citron vert BIO,"les 20 sachets de 1,3 g","Cotterley Bio, une marque Intermarché",2.19,,73.0,,Infusion Bio
115883,5,True,Camomille matricaire BIO,"les 20 sachets de 0,9 g","Cotterley Bio, une marque Intermarché",1.81,,100.56,,Infusion Bio
165223,4,True,Infusion Détox cassis romarin & frêne BIO,la boite de 60 g,"Cotterley Bio, une marque Intermarché",5.72,,95.33,,Infusion Bio
176504,4,True,"Infusion bio nuit (verveine, rooibos, sav fleur d'oranger)",La boîte de 20 sachets,Pagès,3.89,,129.67,,Infusion Bio
185957,0,True,Infusion verveine menthe BIO,la boite de 20 sachets - 26g,Eléphant,2.93,,112.69,,Infusion Bio
56451,0,True,Infusion Nuit BIO camomille menthe verveine rooibos,la boite de 20 sachets - 30 g,"Cotterley Bio, une marque Intermarché",2.14,,71.33,,Infusion Bio
59591,0,True,Infusion Detox bio,la boite de 20 sachets - 40 g,Clipper,2.94,,73.5,,Infusion Bio
90170,0,True,Infusion Mes belles gambettes fraise et fleur de sureau BIO,la boite de 20 sachets - 40 g,Clipper,2.86,,71.5,,Infusion Bio
131484,7,True,Chocolat en poudre Grand Arôme Bio - 34% de cacao,La boîte de 350g,Poulain,4.84,,13.83,,Chocolat en poudre Bio
210088,3,True,Chocolat en poudre 50% cacaco BIO,la boîte de 425g,Ethiquable,5.94,,13.98,,Chocolat en poudre Bio
72322,1,True,Compotes bio pomme nature,"les 12 gourdes de 90g - 1,08kg",Pom'Potes,7.72,,7.15,,Compote et Fruit Bio
46947,4,True,Purée de pomme sans sucres ajoutés BIO,les 4 pots de 100 g - 400g,"Paquito Bio, une marque Intermarché",1.96,,4.9,,Compote et Fruit Bio
153882,16,True,Purée pomme banane sans sucres ajoutés BIO,les 4 gourdes de 90 g,"Paquito Bio, une marque Intermarché",2.7,,7.5,,Compote et Fruit Bio
59623,7,True,étic - Dessert pomme poire Williams BIO,le bocal de 680 g,Jardin Bio étic,3.39,,4.99,,Compote et Fruit Bio
206156,2,True,Purée de pomme banane sans sucres ajoutés BIO,le bocal de 680 g,"Paquito Bio, une marque Intermarché",3.86,,5.68,,Compote et Fruit Bio
97745,3,True,Pomme poire BIO,les 4 pots de 100 g - 400g,"Paquito Bio, une marque Intermarché",2.73,,6.83,,Compote et Fruit Bio
156000,8,True,Purée pomme fraise sans sucres ajoutés BIO,les 4 pots de 90 g,"Paquito Bio, une marque Intermarché",2.64,,7.33,,Compote et Fruit Bio
159839,12,True,Purée pomme sans sucres ajoutés BIO,les 4 gourdes de 90 g,"Paquito Bio, une marque Intermarché",2.32,,6.44,,Compote et Fruit Bio
138532,3,True,Purée de pommes à la vanille BIO sans sucres ajoutés,pot ,WeBio !,3.72,,5.9,,Compote et Fruit Bio
166901,4,True,Poires Williams demi-fruits BIO,la boite de 455 g net égoutté,"Paquito Bio, une marque Intermarché",3.64,,4.41,,Compote et Fruit Bio
134618,0,True,"Compotes bio pomme, pomme abricot, pomme poire, pomme fraise","les 12 gourdes de 90g - 1,08kg",Pom'Potes,8.96,,8.3,,Compote et Fruit Bio
73547,0,True,étic - Purée de pomme vanille Bourbon BIO,le bocal de 680 g,Jardin Bio étic,3.46,,5.09,,Compote et Fruit Bio
72322,1,True,Compotes bio pomme nature,"les 12 gourdes de 90g - 1,08kg",Pom'Potes,7.72,,7.15,,Compote Bio
46947,4,True,Purée de pomme sans sucres ajoutés BIO,les 4 pots de 100 g - 400g,"Paquito Bio, une marque Intermarché",1.96,,4.9,,Compote Bio
153882,16,True,Purée pomme banane sans sucres ajoutés BIO,les 4 gourdes de 90 g,"Paquito Bio, une marque Intermarché",2.7,,7.5,,Compote Bio
59623,7,True,étic - Dessert pomme poire Williams BIO,le bocal de 680 g,Jardin Bio étic,3.39,,4.99,,Compote Bio
206156,2,True,Purée de pomme banane sans sucres ajoutés BIO,le bocal de 680 g,"Paquito Bio, une marque Intermarché",3.86,,5.68,,Compote Bio
97745,3,True,Pomme poire BIO,les 4 pots de 100 g - 400g,"Paquito Bio, une marque Intermarché",2.73,,6.83,,Compote Bio
156000,8,True,Purée pomme fraise sans sucres ajoutés BIO,les 4 pots de 90 g,"Paquito Bio, une marque Intermarché",2.64,,7.33,,Compote Bio
159839,12,True,Purée pomme sans sucres ajoutés BIO,les 4 gourdes de 90 g,"Paquito Bio, une marque Intermarché",2.32,,6.44,,Compote Bio
138532,3,True,Purée de pommes à la vanille BIO sans sucres ajoutés,pot ,WeBio !,3.72,,5.9,,Compote Bio
134618,0,True,"Compotes bio pomme, pomme abricot, pomme poire, pomme fraise","les 12 gourdes de 90g - 1,08kg",Pom'Potes,8.96,,8.3,,Compote Bio
73547,0,True,étic - Purée de pomme vanille Bourbon BIO,le bocal de 680 g,Jardin Bio étic,3.46,,5.09,,Compote Bio
166901,4,True,Poires Williams demi-fruits BIO,la boite de 455 g net égoutté,"Paquito Bio, une marque Intermarché",3.64,,4.41,,Fruit au sirop Bio
45205,3,True,Farine blanche T65 BIO,le paquet de 1 kg,"Chabrior Bio, une marque Intermarché",1.11,,1.11,,"Farine, sucre et pâtisserie Bio"
85067,9,True,Sirop d'agave BIO,le flacon de 500 g,Sunny Bio,6.06,,12.12,,"Farine, sucre et pâtisserie Bio"
99282,6,True,Sirop d'agave BIO,le flacon de 345 g,"Regain Bio, une marque Intermarché",2.77,,8.03,,"Farine, sucre et pâtisserie Bio"
30924,10,True,Farine de blé T55 BIO,le paquet de 1kg,Francine,2.58,,2.58,,"Farine, sucre et pâtisserie Bio"
45206,5,True,Farine semi-complète T110 BIO,le paquet de 1 kg,"Chabrior Bio, une marque Intermarché",1.67,,1.67,,"Farine, sucre et pâtisserie Bio"
80960,23,True,Sucre complet de canne BIO,le sachet de 500 g,Ethiquable,2.95,,5.9,,"Farine, sucre et pâtisserie Bio"
51928,3,True,Farine complète de riz BIO,le sachet de 400 g,Mon Fournil,4.14,,10.35,,"Farine, sucre et pâtisserie Bio"
51896,7,True,Farine semi-complète d'épeautre BIO,le paquet de 1 kg,Mon Fournil,5.64,,5.64,,"Farine, sucre et pâtisserie Bio"
44097,9,True,Chocolat noir dessert BIO,la tablette de 200 g,"Ivoria Bio, une marque Intermarché",3.74,,18.7,,"Farine, sucre et pâtisserie Bio"
45085,5,True,Pure canne en poudre BIO,la boite de 500 g,"Chabrior Bio, une marque Intermarché",2.11,,4.22,,"Farine, sucre et pâtisserie Bio"
74100,6,True,Pure canne petits morceaux BIO,la boite de 500 g,"Chabrior Bio, une marque Intermarché",2.62,,5.24,,"Farine, sucre et pâtisserie Bio"
130042,5,True,Sucre de fleur de coco BIO,le paquet de 200 g,"Regain Bio, une marque Intermarché",2.77,,13.85,,"Farine, sucre et pâtisserie Bio"
51894,4,True,Farine de châtaigne BIO,le paquet de 350 g,Mon Fournil,8.51,,24.31,,"Farine, sucre et pâtisserie Bio"
141133,16,True,Tablette de chocolat noir bio,La tablette de 170g,Nestlé Dessert,4.21,,24.76,,"Farine, sucre et pâtisserie Bio"
129141,16,True,Sucré vanillé BIO,le lot de 5 sachets de 7g - 35g,"Chabrior Bio, une marque Intermarché",2.19,,62.57,,"Farine, sucre et pâtisserie Bio"
38604,13,True,Sucre vanillé BIO au sucre de canne non raffiné,"les 6 sachets, 7,5g",Alsa,4.17,,92.67,,"Farine, sucre et pâtisserie Bio"
198093,7,True,"Farine de blé T65, conversion biologique",Le sachet de 1kg,Transition,2.33,,2.33,,"Farine, sucre et pâtisserie Bio"
193074,30,True,Poudre à lever pour pâtisseries BIO,La boite de 5 sachets - 50g,Alsa,1.37,,27.4,,"Farine, sucre et pâtisserie Bio"
152491,22,True,Tablette de chocolat noir corsé bio,La tablette de 170g,Nestlé Dessert,4.22,,24.82,,"Farine, sucre et pâtisserie Bio"
210351,4,True,Préparation pain express aux graines sans gluten BIO,le sachet de 500g,Mon Fournil,7.41,,14.82,,"Farine, sucre et pâtisserie Bio"
41975,0,True,Sucre poudre complet Muscovado pure canne BIO & équitable,le paquet de 500g,Alter Eco,3.57,,7.14,,"Farine, sucre et pâtisserie Bio"
157341,0,True,Amandes en poudre BIO,le paquet de 100 g,"Chabrior Bio, une marque Intermarché",3.17,,31.7,,"Farine, sucre et pâtisserie Bio"
124986,0,True,Poudre à lever BIO,le sachet de 7 g,"Chabrior Bio, une marque Intermarché",0.8,,114.29,,"Farine, sucre et pâtisserie Bio"
30924,10,True,Farine de blé T55 BIO,le paquet de 1kg,Francine,2.58,,2.58,,Farine Bio
51928,3,True,Farine complète de riz BIO,le sachet de 400 g,Mon Fournil,4.14,,10.35,,Farine Bio
45205,3,True,Farine blanche T65 BIO,le paquet de 1 kg,"Chabrior Bio, une marque Intermarché",1.11,,1.11,,Farine Bio
51896,7,True,Farine semi-complète d'épeautre BIO,le paquet de 1 kg,Mon Fournil,5.64,,5.64,,Farine Bio
45206,5,True,Farine semi-complète T110 BIO,le paquet de 1 kg,"Chabrior Bio, une marque Intermarché",1.67,,1.67,,Farine Bio
51894,4,True,Farine de châtaigne BIO,le paquet de 350 g,Mon Fournil,8.51,,24.31,,Farine Bio
198093,7,True,"Farine de blé T65, conversion biologique",Le sachet de 1kg,Transition,2.33,,2.33,,Farine Bio
210351,4,True,Préparation pain express aux graines sans gluten BIO,le sachet de 500g,Mon Fournil,7.41,,14.82,,Farine Bio
85067,9,True,Sirop d'agave BIO,le flacon de 500 g,Sunny Bio,6.06,,12.12,,Sucre et Edulcorant Bio
80960,23,True,Sucre complet de canne BIO,le sachet de 500 g,Ethiquable,2.95,,5.9,,Sucre et Edulcorant Bio
99282,6,True,Sirop d'agave BIO,le flacon de 345 g,"Regain Bio, une marque Intermarché",2.77,,8.03,,Sucre et Edulcorant Bio
45085,5,True,Pure canne en poudre BIO,la boite de 500 g,"Chabrior Bio, une marque Intermarché",2.11,,4.22,,Sucre et Edulcorant Bio
74100,6,True,Pure canne petits morceaux BIO,la boite de 500 g,"Chabrior Bio, une marque Intermarché",2.62,,5.24,,Sucre et Edulcorant Bio
130042,5,True,Sucre de fleur de coco BIO,le paquet de 200 g,"Regain Bio, une marque Intermarché",2.77,,13.85,,Sucre et Edulcorant Bio
129141,16,True,Sucré vanillé BIO,le lot de 5 sachets de 7g - 35g,"Chabrior Bio, une marque Intermarché",2.19,,62.57,,Sucre et Edulcorant Bio
38604,13,True,Sucre vanillé BIO au sucre de canne non raffiné,"les 6 sachets, 7,5g",Alsa,4.17,,92.67,,Sucre et Edulcorant Bio
41975,0,True,Sucre poudre complet Muscovado pure canne BIO & équitable,le paquet de 500g,Alter Eco,3.57,,7.14,,Sucre et Edulcorant Bio
141133,16,True,Tablette de chocolat noir bio,La tablette de 170g,Nestlé Dessert,4.21,,24.76,,Aide à la pâtisserie Bio
44097,9,True,Chocolat noir dessert BIO,la tablette de 200 g,"Ivoria Bio, une marque Intermarché",3.74,,18.7,,Aide à la pâtisserie Bio
38604,13,True,Sucre vanillé BIO au sucre de canne non raffiné,"les 6 sachets, 7,5g",Alsa,4.17,,92.67,,Aide à la pâtisserie Bio
129141,16,True,Sucré vanillé BIO,le lot de 5 sachets de 7g - 35g,"Chabrior Bio, une marque Intermarché",2.19,,62.57,,Aide à la pâtisserie Bio
193074,30,True,Poudre à lever pour pâtisseries BIO,La boite de 5 sachets - 50g,Alsa,1.37,,27.4,,Aide à la pâtisserie Bio
152491,22,True,Tablette de chocolat noir corsé bio,La tablette de 170g,Nestlé Dessert,4.22,,24.82,,Aide à la pâtisserie Bio
